"Json_ID","Size","McCabe","Readability","#Revisions"
"1070.json","4","1","0.6599998474121094","3"
"2387.json","3","1","0.31042516231536865","2"
"834.json","5","1","0.7141630053520203","4"
"3547.json","3","1","0.8457543253898621","1"
"3434.json","9","2","0.4055326282978058","4"
"3665.json","4","1","0.8027429580688477","6"
"3301.json","6","1","0.012096867896616459","1"
"94.json","1","1","0.9845424890518188","1"
"3208.json","18","3","0.004059340804815292","7"
"1219.json","3","1","0.8308093547821045","3"
"3498.json","9","1","0.4793778657913208","16"
"1591.json","3","1","0.9097299575805664","1"
"1846.json","3","1","0.6206606030464172","1"
"3823.json","3","1","0.06045639514923096","2"
"3833.json","11","3","0.11014577746391296","1"
"1535.json","4","1","0.6130367517471313","2"
"3777.json","5","1","0.7492368221282959","8"
"84.json","5","2","0.9929417967796326","2"
"372.json","16","1","0.18994589149951935","1"
"3778.json","6","1","0.8371848464012146","2"
"1931.json","4","1","0.0042875660583376884","1"
"3827.json","4","1","0.8475767970085144","7"
"47.json","2","1","0.9993259310722351","1"
"431.json","23","1","0.010106316767632961","1"
"761.json","25","5","0.024551639333367348","3"
"1802.json","23","5","9.777469094842672E-4","6"
"1351.json","16","3","0.019251594319939613","3"
"2778.json","5","1","0.35745474696159363","3"
"2103.json","12","2","0.041683439165353775","6"
"326.json","14","1","0.20605939626693726","1"
"1730.json","13","3","0.1330576092004776","4"
"3251.json","17","4","3.632183070294559E-4","1"
"503.json","18","5","0.29673469066619873","6"
"108.json","3","1","0.9629393219947815","1"
"498.json","12","2","0.10183082520961761","3"
"1633.json","5","1","0.33476802706718445","13"
"2262.json","37","4","0.0019100004574283957","10"
"2190.json","4","1","0.584201991558075","2"
"3081.json","26","5","3.266580170020461E-4","9"
"1907.json","10","2","0.026914477348327637","19"
"3099.json","4","1","0.8244721293449402","5"
"2270.json","4","1","0.49887967109680176","3"
"3851.json","24","3","8.240254246629775E-4","5"
"1729.json","12","2","0.15657958388328552","15"
"1692.json","7","2","0.6955658197402954","8"
"3050.json","4","1","0.6876933574676514","4"
"1085.json","4","1","0.8835388422012329","4"
"163.json","3","1","0.9109786748886108","1"
"2548.json","8","2","0.08602743595838547","10"
"3163.json","7","1","0.0936398133635521","1"
"3376.json","17","3","0.19557519257068634","10"
"3592.json","11","3","0.35210472345352173","1"
"1151.json","11","3","0.22254177927970886","6"
"3707.json","7","1","0.003958243876695633","13"
"3855.json","4","1","0.9231956601142883","1"
"3353.json","9","3","0.2536293566226959","7"
"2851.json","8","2","0.7536935210227966","9"
"2925.json","11","3","0.2930033504962921","1"
"1716.json","4","1","0.923015832901001","7"
"1746.json","49","14","0.0019902032800018787","4"
"2245.json","15","4","0.013579889200627804","1"
"766.json","4","1","0.6475445032119751","4"
"500.json","9","3","0.02981530874967575","1"
"1644.json","8","1","0.07635899633169174","2"
"1822.json","18","3","0.001467440277338028","4"
"2157.json","4","1","0.860178530216217","3"
"3006.json","9","1","0.2078412026166916","5"
"1244.json","8","2","0.28844723105430603","3"
"13.json","26","9","0.7919706702232361","1"
"2553.json","8","2","0.33675700426101685","2"
"858.json","15","3","0.10261274874210358","4"
"1999.json","14","3","0.015497817657887936","8"
"3464.json","9","2","0.05333603546023369","1"
"2287.json","4","1","0.46514153480529785","1"
"1762.json","12","2","0.035513363778591156","9"
"894.json","9","2","0.14472603797912598","2"
"232.json","8","2","0.1931491196155548","1"
"1405.json","4","1","0.04008111730217934","1"
"2965.json","4","1","0.9287307858467102","5"
"335.json","3","1","0.8819372057914734","1"
"3346.json","17","3","0.16197507083415985","5"
"422.json","3","1","0.8819372057914734","1"
"1825.json","13","3","0.42684483528137207","2"
"387.json","19","1","0.010628062300384045","5"
"405.json","28","1","0.002885971451178193","1"
"2655.json","19","3","0.23251557350158691","2"
"1855.json","3","1","0.720780611038208","3"
"1990.json","7","1","0.2158292979001999","2"
"1631.json","15","4","0.029335761442780495","2"
"1921.json","3","1","0.020644068717956543","1"
"3181.json","4","1","0.8609198927879333","3"
"1319.json","4","1","0.17508020997047424","4"
"305.json","18","1","0.10924792289733887","1"
"2804.json","12","3","0.11124607920646667","3"
"1686.json","8","2","0.05240447819232941","8"
"2050.json","4","1","0.6518802046775818","4"
"980.json","3","1","0.9020019769668579","5"
"1217.json","15","1","0.0","2"
"2256.json","3","1","0.3562808632850647","1"
"2559.json","4","1","0.8959491848945618","6"
"52.json","2","1","0.9981170296669006","1"
"1794.json","17","4","0.1299111545085907","17"
"1348.json","13","4","0.3317367732524872","19"
"322.json","22","1","0.09433266520500183","1"
"2539.json","3","1","0.6015783548355103","3"
"1969.json","4","1","0.8162139058113098","2"
"3336.json","3","1","0.7763092517852783","1"
"3785.json","30","5","0.0012385082663968205","7"
"1355.json","6","2","0.1749226301908493","13"
"1760.json","4","1","0.2979620099067688","3"
"3683.json","4","1","0.8951520323753357","4"
"2563.json","4","1","0.5688143372535706","4"
"3060.json","20","4","0.43326491117477417","1"
"2307.json","17","4","0.003428415395319462","5"
"1287.json","16","2","0.019770916551351547","3"
"911.json","19","4","1.94879510672763E-4","7"
"3475.json","3","1","0.5359141826629639","1"
"679.json","3","1","0.8876162171363831","1"
"28.json","7","3","0.9859111905097961","1"
"2660.json","4","1","0.08621395379304886","2"
"1519.json","7","2","0.11293690651655197","1"
"3460.json","6","1","0.057533763349056244","1"
"193.json","24","1","0.041770026087760925","1"
"849.json","23","13","0.010700180195271969","4"
"1433.json","8","2","0.8691930174827576","7"
"1724.json","12","2","0.09337354451417923","11"
"391.json","17","1","0.07195347547531128","1"
"1932.json","13","1","2.9623034060932696E-4","5"
"2342.json","4","1","0.23279306292533875","3"
"1437.json","4","1","0.3629871904850006","2"
"3467.json","21","5","0.0684538409113884","1"
"2518.json","5","2","0.3120519816875458","4"
"864.json","14","1","0.06394883245229721","3"
"1153.json","6","1","0.3187803328037262","3"
"1256.json","4","1","0.2979620099067688","2"
"1583.json","3","1","0.41723111271858215","1"
"1769.json","11","3","0.5473635196685791","16"
"1929.json","3","1","0.31042516231536865","2"
"1323.json","5","1","0.019453540444374084","1"
"124.json","4","1","0.8911774158477783","1"
"1411.json","6","1","0.3236890733242035","1"
"705.json","3","1","0.022101156413555145","2"
"2956.json","12","3","0.21447938680648804","2"
"1030.json","10","1","0.008529297076165676","3"
"3393.json","27","5","0.033263225108385086","6"
"2545.json","20","4","3.69516754290089E-4","23"
"958.json","4","1","0.640407919883728","4"
"835.json","4","1","0.140259250998497","3"
"3850.json","17","3","0.05675888434052467","7"
"3840.json","21","3","0.032461196184158325","8"
"1817.json","18","3","0.027919147163629532","5"
"3681.json","3","1","0.8775132894515991","4"
"735.json","4","1","0.5016458630561829","1"
"1875.json","4","1","0.5876257419586182","4"
"629.json","5","1","0.003454015590250492","6"
"2766.json","15","3","0.017621511593461037","12"
"3389.json","8","2","0.15570242702960968","3"
"1170.json","3","1","0.765251636505127","1"
"393.json","15","1","0.10834205150604248","1"
"2381.json","8","2","0.03609122335910797","10"
"2417.json","7","3","0.17999736964702606","4"
"765.json","4","1","0.7176163792610168","4"
"2774.json","6","1","0.6100172996520996","8"
"262.json","20","1","0.07480985671281815","5"
"463.json","3","1","0.8819372057914734","1"
"3003.json","9","1","0.2078412026166916","5"
"1076.json","18","4","0.14984983205795288","11"
"3581.json","5","1","0.03457208350300789","4"
"1075.json","5","1","0.9659931659698486","7"
"3502.json","4","1","0.698140025138855","5"
"1711.json","4","1","0.640407919883728","3"
"329.json","31","1","0.0","1"
"1016.json","4","1","0.91476970911026","4"
"2682.json","27","5","4.5225900248624384E-4","12"
"3582.json","21","4","0.07159018516540527","65"
"383.json","3","1","0.32899269461631775","1"
"1083.json","13","3","0.9064262509346008","10"
"614.json","11","2","0.3793174624443054","11"
"2546.json","18","2","0.03454045578837395","1"
"2862.json","20","1","0.0","4"
"2361.json","4","1","0.3208090662956238","5"
"698.json","3","1","0.37033408880233765","4"
"1428.json","28","6","1.1790014104917645E-4","11"
"3331.json","11","3","0.03131750598549843","5"
"1339.json","4","1","0.8342402577400208","3"
"2681.json","12","3","0.29522275924682617","5"
"1848.json","3","1","0.8893830180168152","3"
"2017.json","9","2","0.17593374848365784","3"
"1551.json","18","3","0.014427664689719677","7"
"2662.json","4","1","0.43737292289733887","6"
"1286.json","13","4","0.10730298608541489","1"
"2954.json","4","1","0.5001775622367859","4"
"1706.json","4","1","0.2979620099067688","3"
"3574.json","13","2","0.4838646352291107","1"
"548.json","11","3","0.3888463079929352","1"
"300.json","17","1","0.1125202551484108","1"
"297.json","3","1","0.8819372057914734","1"
"1637.json","5","1","0.38760143518447876","5"
"1856.json","3","1","0.720780611038208","3"
"1065.json","5","1","0.6336374282836914","5"
"2188.json","10","2","0.09435491263866425","4"
"1292.json","13","3","0.08957485854625702","1"
"1469.json","4","1","0.5819938778877258","3"
"1230.json","18","5","2.686783263925463E-4","3"
"2890.json","19","1","0.0","1"
"1004.json","5","1","0.001969553530216217","2"
"637.json","4","1","0.5016458630561829","1"
"2348.json","12","4","0.052171625196933746","1"
"1211.json","3","1","0.003862088080495596","4"
"2181.json","23","4","0.11600179225206375","8"
"1657.json","4","1","0.6681839823722839","5"
"879.json","4","1","0.9200966358184814","4"
"2131.json","4","1","0.7349525094032288","3"
"3743.json","10","2","0.6909192800521851","7"
"2258.json","6","1","0.1848418116569519","1"
"1897.json","4","1","0.2979620099067688","3"
"2092.json","4","1","0.5791471600532532","4"
"3345.json","4","1","0.5662112832069397","8"
"2423.json","3","1","0.31042516231536865","2"
"1068.json","5","1","0.6729023456573486","4"
"157.json","5","1","0.0014944215072318912","6"
"1987.json","18","5","0.09630953520536423","12"
"1593.json","6","2","0.7027655243873596","5"
"1341.json","4","1","0.5792973041534424","3"
"591.json","3","1","0.9388217926025391","1"
"3183.json","3","1","0.06057086959481239","1"
"1690.json","3","1","0.06173443794250488","1"
"377.json","18","1","0.015036307275295258","4"
"1919.json","4","1","0.32705798745155334","3"
"432.json","3","1","0.350181519985199","1"
"743.json","20","3","0.06210727617144585","3"
"3845.json","3","1","0.7353190183639526","1"
"1166.json","3","1","0.8577793836593628","1"
"2639.json","6","1","0.33935558795928955","2"
"1191.json","7","2","0.3568759262561798","1"
"2749.json","8","2","0.566003680229187","19"
"541.json","8","2","0.17859002947807312","1"
"1340.json","4","1","0.7058275938034058","3"
"2396.json","4","1","0.6123229265213013","4"
"1035.json","8","1","0.015082870610058308","3"
"1139.json","4","1","0.2287008911371231","4"
"21.json","28","13","0.6736437082290649","1"
"2828.json","17","4","0.028484608978033066","3"
"983.json","10","1","0.006735462229698896","1"
"1835.json","11","2","0.27174079418182373","3"
"3404.json","4","1","0.9113760590553284","2"
"27.json","4","1","0.15075446665287018","1"
"643.json","17","3","0.01764972321689129","3"
"225.json","19","1","0.0844588354229927","1"
"355.json","22","1","0.017678800970315933","1"
"446.json","21","1","0.041049182415008545","1"
"2769.json","4","1","0.7763217091560364","5"
"1184.json","8","1","0.10638658702373505","2"
"590.json","3","1","0.4632857143878937","1"
"519.json","4","1","0.6384662389755249","2"
"411.json","23","1","0.013063864782452583","5"
"1158.json","4","1","0.3945903182029724","18"
"3002.json","9","1","0.2078412026166916","5"
"1968.json","3","1","0.31042516231536865","2"
"1829.json","13","4","0.03016800992190838","1"
"1282.json","3","1","0.8308093547821045","4"
"580.json","3","1","0.08962523937225342","2"
"3306.json","12","1","0.0","1"
"2686.json","7","2","0.021834420040249825","2"
"1702.json","5","2","0.10270082205533981","1"
"250.json","14","1","0.08220923691987991","1"
"2019.json","4","2","0.9051650166511536","7"
"1572.json","4","1","0.8393102884292603","5"
"3569.json","3","1","0.6909696459770203","4"
"1233.json","16","5","0.003293774789199233","1"
"3482.json","5","1","0.7257015109062195","2"
"3795.json","4","1","0.4512391686439514","3"
"2651.json","11","1","0.0022295904345810413","2"
"296.json","23","1","0.008245839737355709","4"
"480.json","23","1","0.05798785388469696","1"
"3511.json","3","1","0.347249299287796","1"
"3446.json","5","1","0.6526081562042236","9"
"160.json","9","3","0.0","7"
"2140.json","3","1","0.8308093547821045","3"
"2018.json","6","1","0.05793300271034241","3"
"1091.json","8","1","0.015530305914580822","1"
"798.json","4","1","0.9172963500022888","4"
"3273.json","4","1","0.9346475005149841","7"
"3049.json","4","1","0.8249424695968628","4"
"3598.json","3","1","0.5596054792404175","1"
"985.json","5","1","0.8341245055198669","5"
"2358.json","4","1","0.2579697072505951","5"
"392.json","3","1","0.3871931731700897","1"
"2378.json","3","1","0.15809930860996246","1"
"2261.json","3","1","0.8308093547821045","3"
"1006.json","5","1","0.8474829196929932","3"
"3607.json","4","1","0.041781071573495865","2"
"596.json","3","1","0.6246797442436218","1"
"3445.json","7","3","0.005350122228264809","1"
"747.json","9","1","0.016054516658186913","3"
"583.json","3","1","0.497721791267395","2"
"3788.json","4","1","0.8675945997238159","6"
"2601.json","4","1","0.46318891644477844","4"
"2985.json","3","1","0.3562808632850647","1"
"2781.json","4","1","0.530852735042572","5"
"2998.json","7","2","0.8533912301063538","2"
"394.json","23","1","0.022289270535111427","1"
"561.json","3","1","0.9099981784820557","1"
"2217.json","12","3","0.045904193073511124","2"
"1432.json","7","1","0.05238981544971466","2"
"3084.json","12","3","0.37415093183517456","9"
"811.json","5","1","0.022737683728337288","2"
"1734.json","3","1","0.31042516231536865","1"
"1530.json","3","1","0.643431544303894","1"
"81.json","3","1","0.5664536952972412","1"
"2990.json","4","1","0.5424854159355164","2"
"3472.json","3","1","0.7186862826347351","1"
"1197.json","11","3","0.07336662709712982","2"
"80.json","3","1","0.9155678749084473","1"
"2159.json","4","1","0.6579740047454834","4"
"3440.json","8","2","0.7355824112892151","8"
"2212.json","5","1","0.563147246837616","1"
"2928.json","7","1","0.252201646566391","8"
"3368.json","11","3","0.13735182583332062","2"
"2860.json","4","1","0.28114667534828186","3"
"3422.json","5","1","0.32628631591796875","5"
"712.json","3","1","0.6069072484970093","1"
"1018.json","10","2","0.44889336824417114","9"
"1196.json","22","1","0.0","3"
"3575.json","13","2","1.5904528845567256E-4","4"
"578.json","3","1","0.5432206392288208","2"
"807.json","13","3","0.0365559458732605","3"
"1764.json","4","1","0.6443407535552979","3"
"1144.json","27","6","4.942064406350255E-4","25"
"1121.json","4","1","0.518400251865387","5"
"906.json","10","3","0.050569839775562286","9"
"95.json","1","1","0.9707204103469849","1"
"647.json","5","1","0.10492521524429321","1"
"2371.json","3","1","0.31042516231536865","2"
"1691.json","15","3","0.0668187066912651","11"
"3703.json","3","1","0.8427070379257202","1"
"686.json","8","2","0.03216144070029259","1"
"833.json","4","1","0.5828778743743896","4"
"2762.json","17","2","0.0028080057818442583","8"
"466.json","3","1","0.8819372057914734","1"
"1851.json","10","3","0.763573169708252","4"
"531.json","3","1","0.925003170967102","1"
"796.json","4","1","0.9395503997802734","4"
"499.json","12","1","2.2063581855036318E-4","5"
"1653.json","5","1","0.7175843715667725","1"
"135.json","3","2","0.3259827196598053","1"
"1014.json","15","3","0.11061741411685944","11"
"200.json","18","1","0.01575402542948723","4"
"460.json","3","1","0.8819372057914734","1"
"2834.json","6","1","0.023568695411086082","6"
"271.json","15","1","0.14066007733345032","1"
"1402.json","6","1","0.37166061997413635","3"
"932.json","9","3","0.3239481449127197","5"
"2429.json","3","1","0.9477936029434204","3"
"1610.json","3","1","0.8065722584724426","1"
"2879.json","9","2","0.004224698059260845","8"
"3179.json","3","1","0.06173443794250488","1"
"3196.json","4","1","0.5121928453445435","2"
"2437.json","10","2","0.4358449876308441","4"
"3004.json","9","1","0.2078412026166916","5"
"1345.json","4","1","0.41736769676208496","11"
"3184.json","12","3","0.02730950154364109","11"
"2566.json","13","3","0.271261990070343","15"
"2509.json","7","1","0.04339896887540817","2"
"3355.json","13","3","0.23092418909072876","10"
"1322.json","5","1","0.08015797287225723","1"
"599.json","3","1","0.8043752908706665","1"
"2061.json","7","2","0.8195094466209412","2"
"3079.json","19","4","0.01794695481657982","11"
"3729.json","4","1","0.6264685988426208","4"
"141.json","1","1","0.9931021332740784","1"
"1650.json","13","9","0.32973572611808777","4"
"2026.json","3","1","0.8294853568077087","3"
"1739.json","4","1","0.04991482198238373","2"
"482.json","21","1","0.04716261848807335","1"
"1976.json","20","6","3.252179594710469E-4","2"
"2252.json","8","1","0.07119207084178925","1"
"170.json","3","1","0.8819372057914734","1"
"2764.json","7","1","0.21628129482269287","10"
"3058.json","16","3","0.03668283671140671","10"
"1220.json","28","11","1.698431296972558E-4","19"
"258.json","19","1","0.04733806848526001","1"
"900.json","5","2","0.581025242805481","3"
"875.json","17","11","0.037946149706840515","11"
"2941.json","3","1","0.8971901535987854","1"
"1418.json","10","3","0.6146866083145142","1"
"2826.json","10","2","0.5543472170829773","2"
"1818.json","15","17","0.011094172485172749","5"
"2986.json","7","1","0.060692209750413895","1"
"2330.json","4","1","0.45120784640312195","3"
"1562.json","3","1","0.31042516231536865","2"
"1095.json","7","2","0.057125672698020935","1"
"2010.json","3","1","0.31042516231536865","2"
"1295.json","13","2","0.31728920340538025","11"
"3558.json","4","1","0.6608195900917053","5"
"652.json","4","1","0.5787438750267029","7"
"192.json","24","1","0.04123997315764427","1"
"1625.json","13","3","0.14760468900203705","2"
"2242.json","9","1","0.005756620317697525","1"
"438.json","17","1","0.15223070979118347","4"
"3560.json","20","3","9.91680077277124E-4","1"
"3297.json","88","1","0.0","9"
"1771.json","10","2","0.11392191052436829","7"
"757.json","8","2","0.21553754806518555","1"
"295.json","22","1","0.020778091624379158","4"
"624.json","16","4","0.4434255063533783","13"
"1861.json","3","1","0.7246139645576477","3"
"1725.json","9","2","0.2874358296394348","8"
"2269.json","4","1","0.6097021698951721","3"
"2321.json","10","3","0.006086560431867838","9"
"1051.json","10","3","0.1329602301120758","1"
"3749.json","28","5","9.452410158701241E-4","6"
"3141.json","3","1","0.8229843378067017","2"
"1839.json","10","1","0.02683686837553978","3"
"1009.json","4","1","0.8769215941429138","3"
"3171.json","14","3","0.03676944971084595","5"
"2297.json","14","3","0.09449616074562073","10"
"896.json","4","1","0.0","2"
"573.json","3","1","0.36656713485717773","2"
"3441.json","10","2","0.23059821128845215","9"
"18.json","3","1","0.2277718186378479","1"
"3420.json","6","1","0.40502962470054626","6"
"2214.json","6","1","0.06953752040863037","7"
"1325.json","4","1","0.3945903182029724","3"
"901.json","10","2","0.11592862010002136","3"
"869.json","4","1","0.9332208633422852","2"
"2206.json","16","3","0.143326535820961","3"
"2704.json","4","1","0.7897610664367676","3"
"113.json","2","1","0.9966399073600769","1"
"1749.json","73","27","0.0","8"
"459.json","17","1","0.13826611638069153","1"
"2430.json","3","1","0.5017986297607422","3"
"2194.json","8","1","0.01786164939403534","1"
"1676.json","7","2","0.32868969440460205","8"
"3784.json","9","2","0.05118570849299431","11"
"313.json","18","1","0.01575402542948723","4"
"1002.json","6","1","0.4077731966972351","4"
"3809.json","4","1","0.8469845652580261","3"
"1320.json","14","4","0.00826819334179163","7"
"1088.json","3","1","0.8101280331611633","1"
"2837.json","7","2","0.4427609443664551","1"
"3271.json","4","1","0.9253396391868591","4"
"148.json","6","2","0.9759869575500488","1"
"3279.json","4","1","0.626471996307373","5"
"3552.json","4","1","0.5921257138252258","8"
"3841.json","10","1","0.3576771020889282","6"
"2221.json","17","3","0.03438700735569","4"
"2920.json","25","5","0.005376502871513367","13"
"1013.json","3","1","0.8308093547821045","3"
"2543.json","3","1","0.9189788699150085","1"
"1208.json","4","1","0.10907804220914841","2"
"1491.json","17","3","0.16713827848434448","4"
"1096.json","3","1","0.854927659034729","3"
"178.json","23","1","0.0208634901791811","1"
"2162.json","10","5","0.34477105736732483","6"
"1681.json","18","3","0.07322011142969131","13"
"1626.json","9","2","0.02770376019179821","8"
"23.json","9","1","0.01396944560110569","2"
"2015.json","17","4","0.6336204409599304","11"
"1159.json","55","1","0.0","6"
"724.json","21","6","0.11957884579896927","12"
"1299.json","6","1","0.7309873700141907","3"
"648.json","25","5","0.0","1"
"349.json","16","1","0.12479071319103241","3"
"3430.json","8","2","0.6473550796508789","6"
"977.json","4","1","0.22445783019065857","6"
"427.json","19","1","0.09974271059036255","1"
"1498.json","3","1","0.41723111271858215","4"
"253.json","18","1","0.03693300485610962","1"
"3842.json","4","1","0.26809272170066833","1"
"2572.json","5","1","0.6196606159210205","1"
"1346.json","16","1","0.0","5"
"2654.json","4","1","0.16568289697170258","3"
"3745.json","43","1","0.0","9"
"3111.json","23","5","0.005515943747013807","17"
"2133.json","4","1","0.0023267236538231373","3"
"2355.json","4","1","0.4220049977302551","6"
"356.json","23","1","0.011913737282156944","2"
"2474.json","25","6","0.03363963961601257","20"
"2138.json","4","1","0.626471996307373","5"
"3551.json","3","1","0.37033408880233765","4"
"484.json","3","1","0.8819372057914734","1"
"385.json","23","1","0.0482851006090641","1"
"1917.json","11","2","0.01113701518625021","13"
"1263.json","5","1","0.41507667303085327","4"
"2966.json","4","1","0.9122141599655151","5"
"1615.json","3","1","0.31042516231536865","2"
"1150.json","16","3","3.971434198319912E-4","18"
"282.json","17","1","0.08835868537425995","1"
"2329.json","44","9","1.0356045822845772E-4","23"
"617.json","4","1","0.6078895330429077","5"
"2934.json","13","3","0.0021187306847423315","3"
"1874.json","3","1","0.720780611038208","3"
"1278.json","39","7","0.0029115010984241962","9"
"1522.json","3","1","0.6504442095756531","1"
"968.json","8","2","0.8708369135856628","1"
"2030.json","4","1","0.8317224383354187","2"
"3415.json","3","1","0.24191699922084808","2"
"3431.json","11","2","0.0778912901878357","5"
"2695.json","6","1","0.09074179083108902","4"
"2809.json","7","1","0.2108185738325119","4"
"1253.json","12","3","0.35834529995918274","4"
"1768.json","4","1","0.7610538005828857","4"
"350.json","16","1","0.16772761940956116","3"
"2426.json","18","6","0.09527824074029922","2"
"2968.json","4","1","0.7541362047195435","4"
"1735.json","5","1","0.46040794253349304","1"
"1235.json","7","1","0.6437828540802002","4"
"3033.json","3","1","0.06057086959481239","1"
"3508.json","4","1","0.6337543725967407","4"
"2848.json","8","2","0.7116568088531494","6"
"2222.json","29","6","0.001828940468840301","9"
"369.json","18","1","0.010410508140921593","4"
"1770.json","27","25","0.0","7"
"2322.json","5","1","0.29511481523513794","4"
"806.json","3","1","0.7931618690490723","2"
"3692.json","3","1","0.8987840414047241","5"
"2513.json","9","3","0.1181102991104126","3"
"2901.json","4","1","0.12066837400197983","6"
"3145.json","4","1","0.042429015040397644","1"
"1652.json","5","1","0.6571168899536133","4"
"2107.json","8","2","0.02054278738796711","8"
"574.json","3","1","0.8109167218208313","2"
"2392.json","3","1","0.007682001683861017","1"
"3423.json","11","3","0.4764951765537262","6"
"367.json","14","1","0.5334745049476624","1"
"1634.json","8","2","0.06336867809295654","4"
"1778.json","13","2","0.07366423308849335","7"
"971.json","6","2","0.003500653663650155","5"
"910.json","7","1","0.15949033200740814","4"
"1092.json","12","11","0.2107539027929306","1"
"2315.json","4","1","0.2979620099067688","3"
"1679.json","6","1","0.5649316906929016","7"
"3513.json","5","2","0.8158541321754456","3"
"3704.json","4","1","0.8085905909538269","3"
"127.json","2","1","0.9716881513595581","1"
"1981.json","17","1","3.3254854497499764E-4","2"
"3694.json","6","2","0.4363759160041809","20"
"2917.json","4","1","0.15524502098560333","3"
"1266.json","22","5","1.4826672850176692E-4","15"
"2927.json","4","1","0.2350834459066391","5"
"3853.json","19","3","0.027881411835551262","4"
"3666.json","3","1","0.8395971655845642","1"
"827.json","4","1","0.1379179209470749","7"
"2087.json","4","1","0.21278128027915955","5"
"37.json","5","1","0.9933465719223022","1"
"1108.json","10","7","0.773530900478363","4"
"2115.json","3","1","0.31042516231536865","2"
"3395.json","24","5","0.1050737276673317","8"
"117.json","3","1","0.4734289050102234","1"
"941.json","9","2","0.1088460236787796","8"
"537.json","13","2","0.26842939853668213","1"
"1983.json","17","2","0.05818191543221474","11"
"2508.json","6","1","0.11971627920866013","1"
"3209.json","33","6","0.0113314688205719","17"
"255.json","18","1","0.06353368610143661","1"
"1542.json","14","3","0.13087721168994904","19"
"1597.json","7","2","0.1855798363685608","1"
"1247.json","3","1","0.8308093547821045","3"
"3834.json","14","3","0.017825299873948097","1"
"3479.json","3","1","0.46764078736305237","1"
"290.json","16","1","0.0709809884428978","1"
"717.json","11","2","0.36820098757743835","7"
"1270.json","64","10","0.0","14"
"2070.json","4","1","0.5065964460372925","3"
"2840.json","4","1","0.20436109602451324","6"
"318.json","3","1","0.8819372057914734","1"
"122.json","3","1","0.9779680371284485","1"
"1915.json","14","2","0.045985665172338486","3"
"2013.json","4","1","0.5207910537719727","5"
"1826.json","33","6","3.08031914755702E-4","4"
"3852.json","11","2","0.5720215439796448","2"
"68.json","2","1","0.8751261830329895","2"
"3539.json","3","1","0.8769366145133972","1"
"951.json","14","2","7.241023704409599E-4","7"
"2527.json","4","1","0.6123229265213013","4"
"2418.json","8","2","0.07032836228609085","11"
"2884.json","5","1","0.4438058137893677","4"
"1891.json","4","1","0.6130367517471313","2"
"707.json","3","1","0.9268442392349243","1"
"3590.json","17","2","0.09498300403356552","16"
"1363.json","13","3","0.04706421494483948","14"
"2249.json","3","1","0.31042516231536865","2"
"1886.json","8","1","0.0168937835842371","1"
"2064.json","17","3","0.8385953903198242","2"
"2629.json","4","1","0.13818255066871643","4"
"2983.json","3","1","0.5258081555366516","1"
"1913.json","27","6","0.019684581086039543","12"
"2977.json","4","1","0.5719901323318481","4"
"2796.json","11","2","0.0026705649215728045","9"
"291.json","16","1","0.0435788594186306","1"
"3253.json","20","5","0.0031693559139966965","1"
"704.json","3","1","0.7494975924491882","1"
"477.json","20","1","0.08169619739055634","1"
"2652.json","13","3","0.4776118993759155","2"
"3458.json","5","1","0.04680825397372246","1"
"2155.json","5","1","0.5610404014587402","1"
"1332.json","32","31","6.257208297029138E-4","10"
"2803.json","12","3","0.2653583884239197","2"
"2233.json","3","1","0.05888976901769638","1"
"3308.json","34","1","0.0","1"
"9.json","5","2","0.9436023831367493","1"
"2373.json","21","4","0.0013105033431202173","10"
"2110.json","3","1","0.31042516231536865","2"
"962.json","4","1","0.91476970911026","3"
"1674.json","6","1","0.6137601733207703","7"
"186.json","17","1","0.03569061681628227","3"
"2332.json","20","5","0.054911110550165176","2"
"259.json","19","1","0.044062260538339615","1"
"10.json","26","9","0.7697773575782776","1"
"840.json","4","1","0.5978242754936218","3"
"1417.json","35","23","7.749481592327356E-4","26"
"3066.json","16","6","0.05100088194012642","1"
"2410.json","4","1","0.6872988939285278","3"
"1300.json","9","3","0.7528418302536011","4"
"2304.json","4","1","0.36557894945144653","3"
"1441.json","3","1","0.4572675824165344","1"
"2573.json","9","2","0.38064971566200256","9"
"366.json","14","1","0.5190984010696411","1"
"877.json","5","1","0.7795961499214172","4"
"2318.json","9","5","0.8515976667404175","4"
"3486.json","4","1","0.49968671798706055","3"
"3771.json","3","1","0.4008580446243286","1"
"340.json","16","1","0.18976953625679016","3"
"2126.json","10","1","0.3133661448955536","18"
"3483.json","3","1","1.2684808461926877E-4","1"
"3230.json","4","1","0.8244721293449402","5"
"1532.json","3","1","0.7548794150352478","2"
"3304.json","6","1","0.007321768440306187","3"
"2599.json","4","1","0.7084270715713501","6"
"2911.json","16","2","0.09423128515481949","7"
"3119.json","3","1","0.38520872592926025","1"
"3076.json","7","2","0.4379999041557312","6"
"2367.json","5","1","0.13724249601364136","2"
"3024.json","12","3","0.913850724697113","5"
"505.json","4","1","0.5089951753616333","2"
"1843.json","29","6","5.101817077957094E-4","2"
"1471.json","5","1","0.01766524277627468","3"
"2384.json","4","1","0.42658376693725586","1"
"69.json","2","1","0.8554050922393799","2"
"121.json","2","1","0.9249504804611206","1"
"2794.json","3","1","0.06173443794250488","1"
"104.json","3","1","0.9115848541259766","1"
"1447.json","3","1","0.6929517984390259","1"
"1228.json","11","4","0.0","4"
